case_id,distance,angle_deg,orientation_deg,final_std,final_flux_max,final_node_max,final_distance,anisotropy_ratio,major_axis_angle_deg,dipole_amplitude,dipole_angle_deg,interaction_score
13,18,60,135,0.7675465346511233,5.2391256241542346,21.655271316358583,25.015544240335263,1.0659397995106186,171.52767565946627,13.301642667511278,-127.56287526792829,0.707892178553633
221,66,60,45,0.7999863762820306,4.898615364665906,23.611862485028073,26.938841716010966,1.1685032729312927,52.708049288801455,8.796488644794419,-162.91783353426763,0.7074345304533962
6,18,30,45,0.7823137181788142,5.004789118238448,20.52102077208987,29.93043458302256,1.1138430807287871,124.7137047910663,14.974141986107119,-161.91651244686943,0.7072693674492808
182,58,30,90,0.7798119500468703,5.15050259349064,21.832543443138853,24.439484381088963,1.0514490714594251,78.79972579739632,10.558241248940117,-161.99787610532692,0.7035271138242677
14,18,60,180,0.7377560070617594,4.8529026295445625,22.450025459557185,37.53399633386214,1.1763806829654513,-140.46991492921637,10.277467102534354,-123.09117396503599,0.7005203598134149
248,74,0,135,0.8056573551319959,5.057399375799855,23.900893875102525,37.09715218683343,1.1572431429580294,177.54012880822626,13.185314709254786,-162.4388211169281,0.6931358105448475
124,42,90,180,0.7756913729395105,5.142677959198996,23.97318968438684,5.510760267756032,1.1794280610832808,-138.44022679410358,5.011679952720703,-75.89340139621018,0.6875690275480848
114,42,30,180,0.7778504645286205,4.720084766343664,24.648851784797543,41.067215299246094,1.185663908977934,146.81556097601512,14.865298136163013,-166.40191751551356,0.6874958779927365
43,26,30,135,0.7808184255931785,5.0956127674589675,23.157428423611545,27.17730692302932,1.044896898125188,155.98133545480974,15.207016765548497,-162.51526816494743,0.6865619144474474
86,34,90,45,0.7737726154820382,5.049016618357344,23.906933881436288,30.773806576957977,1.0778663260970571,-138.43122582014277,10.46215624045168,-129.5602397637815,0.6850641301637387
185,58,60,0,0.7935330607299474,5.130711340817394,22.529724060451453,31.421501920599948,1.0714007151871712,-145.04516360193443,13.375536397534066,140.41293449567473,0.6785928479905858
228,66,90,135,0.808187835562178,4.891671806389231,21.30992111006269,15.810937332781766,1.0572147598645123,98.98368914873315,7.871455857872107,-115.02643664918558,0.675053648293871
44,26,30,180,0.7436818726353623,4.739943393058023,23.418882381319673,32.32451363081167,1.0687431885131733,73.20238549778966,12.277548424261907,-159.96190469034624,0.6727490261025283
59,26,120,180,0.7592649676102123,5.1814864906102,24.48275089946244,4.741414455654385,1.0280262288513813,91.67359907385398,6.388999808280221,-34.16462990884061,0.6639210354372265
135,42,180,0,0.7467697466308155,4.890487510413585,19.567151280296077,19.606680145167786,1.1202615665605915,63.99251414170655,7.1897521106210736,2.982524202971675,0.6637387064261944
54,26,90,180,0.7505859434696062,4.831718361647297,23.8748654110926,17.668859187066207,1.210991910489617,52.02286520736918,5.583722779279165,168.63945776547592,0.6625819565842481
84,34,60,180,0.7579498540565274,5.45760180780217,23.46274585759385,35.93617233883061,1.0858170585091467,45.371216250485304,9.980634238675703,-58.69356493300514,0.66254986591407
174,50,180,180,0.786147757649107,5.122478392262745,24.3228161366388,9.81040073591999,1.0726492818875286,77.68391690842735,6.299464520577902,4.217239039617954,0.6577538954843909
150,50,60,0,0.7862826456187908,4.96116166821851,22.11936308747816,39.91882673662516,1.1530427778804266,-148.16880115151653,9.414046023312803,-137.444243513122,0.6564188660730356
130,42,150,0,0.7490260877438393,5.435680583125757,25.787073789507456,52.479987023030944,1.235392021246765,-140.07743743875426,12.162243371057183,-17.040434723980493,0.6552960755082278
257,74,60,90,0.8039652262807627,4.765222253736084,22.956314711603817,35.38755483408971,1.0643014157307018,144.63514168775302,15.68568058847515,-174.21122579095658,0.6552129336949023
143,50,0,135,0.7991669365385149,5.0333615969344185,22.621256822221323,34.168499915443064,1.050141181945603,-145.85632915956649,16.082398300171633,-166.13540427570652,0.6542280913955862
52,26,90,90,0.7350671587342502,5.137699346058875,24.71040947408423,26.304531142865542,1.0808063299857265,-163.79445772954855,8.360480445986845,-141.54713274483382,0.651497324888075
158,50,90,135,0.7951355054139658,4.983727182197326,21.731532034948607,34.316728602591986,1.0420049502959383,61.608632679489126,10.011523546999857,-146.244723115548,0.6494188321350092
153,50,60,135,0.8003739794675191,4.845044482262416,26.706234085307887,26.112820822271786,1.1188070114970223,-158.07093593083283,7.707634775246764,-128.035835515966,0.648606618770789
22,18,120,90,0.734609039816164,5.2810817940654236,22.103217799020808,33.87492328385471,1.1528609513609085,149.04900544437865,8.22887103589859,34.61071682731523,0.6450663455176313
67,26,180,90,0.7536206298883241,5.448506820250297,24.255547219091525,38.150995206111716,1.071607023445433,134.67338999669855,11.092651784796248,87.19820763038933,0.6450485356921578
105,42,0,0,0.7844230551428558,5.001270507872631,25.08203935479053,40.87069159010649,1.0967936394469011,128.53922021225532,10.500309171854322,171.30109121368383,0.6440433617729181
73,34,0,135,0.7704939757124645,5.058007764005588,22.198152080387995,37.59672646706547,1.0604525676104706,-148.69801021753793,12.673414265641364,-170.53024529607998,0.6422426514699079
193,58,90,135,0.8039992409197783,5.5221639792958035,22.187772681873117,50.30231159477684,1.1761314356256944,54.864533809674576,10.17760660763607,-119.27885291851126,0.636554159838963
83,34,60,135,0.7758929447995527,5.050399211613497,24.51173346169928,36.11920903459786,1.0399550301914804,52.545326432977376,9.818077202121307,-132.5296339996691,0.6330141719969966
106,42,0,45,0.8059334661802361,5.014251958857469,24.313232273232007,39.80164789537171,1.0592637108808465,57.760917542110334,11.340348017042993,-177.5641601764141,0.6306236159635646
57,26,120,90,0.7418249638798287,4.847838959610349,23.903236871914334,21.859831819544258,1.0485285912759073,-140.5541894678023,7.536057974504788,40.976387636267674,0.6287271656478999
167,50,150,90,0.7716202428122505,5.186684973250352,24.92388890741172,33.64571777399359,1.1653493250794003,-144.68775323299914,7.536997015053896,56.7408983100078,0.6282409691966185
118,42,60,135,0.7916728600457725,4.941928857788745,18.811096663240953,42.45374871093898,1.0633494627997302,75.66349786100534,10.485210670922616,-139.61864663850196,0.6194059878451701
240,66,180,0,0.774664647514651,5.317851733997427,22.636308929221165,6.2737291674102496,1.0452696945127604,-161.25329751080338,5.033389470108388,39.903732748677356,0.6174348328731225
226,66,90,45,0.8069235800781542,5.220854360932375,24.88496590194692,41.25578621381988,1.0650615215208112,115.83764260158284,9.739873463594579,-130.70107519249618,0.6171474009171165
211,66,0,45,0.8062561736946477,4.952995451162177,23.739134392098407,42.82753039847657,1.1258669794011091,160.8148624632761,9.017434733081085,-144.16498607665238,0.6144060533660097
261,74,90,45,0.8052054077100267,4.997147999291169,24.155285185304827,37.81175942776944,1.0518490414746529,62.15484929984795,9.351193492460663,-134.35887313870674,0.6141574958346026
148,50,30,135,0.7933734965004644,4.922809456947513,21.828052528668916,59.078742920538424,1.2043068515346151,57.469916866833216,10.951528028542375,-159.95684204973875,0.6067597111646155
